Topic,Title,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link
PES-University-1,"What is the reason? Why, ESA results by PES for 1st year is withdrawn? Is SGPA going to be changed for everyone?",3,0,3/0,No,Followed,2019-06-08,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-reason-Why-ESA-results-by-PES-for-1st-year-is-withdrawn-Is-SGPA-going-to-be-changed-for-everyone
PES-University-1,What is the possible reason why the PES results for the 1st year are withdrawn?,6,0,6/0,Yes,Followed,2019-06-22,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-possible-reason-why-the-PES-results-for-the-1st-year-are-withdrawn
PES-University-1,How is living in the RR campus hostel for first-year boys at PES University?,3,1,3/1,No,Followed,2019-06-05,https://www.quora.comhttps://www.quora.com/How-is-living-in-the-RR-campus-hostel-for-first-year-boys-at-PES-University
PES-University-1,"As a Bangalorean, which college would be better for CSE, PESU or MIT Manipal, for an MS and Computer Science abroad?",5,0,5/0,Yes,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/As-a-Bangalorean-which-college-would-be-better-for-CSE-PESU-or-MIT-Manipal-for-an-MS-and-Computer-Science-abroad
PES-University-1,"Which is better, Telecom at BMSCE or mechanical at PES University (Electronic City)?",1,0,1/0,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-better-Telecom-at-BMSCE-or-mechanical-at-PES-University-Electronic-City
PES-University-1,Is PESU Ring Road ECE better than PESU Electronic City CSE?,4,3,4/3,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/Is-PESU-Ring-Road-ECE-better-than-PESU-Electronic-City-CSE
PES-University-1,"With a PESSAT rank of 824, can I expect CSE in the second round, considering the first round ended at 767 and KCET results were declared on the same day as PESSAT?",1,2,1/2,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/With-a-PESSAT-rank-of-824-can-I-expect-CSE-in-the-second-round-considering-the-first-round-ended-at-767-and-KCET-results-were-declared-on-the-same-day-as-PESSAT
PES-University-1,"Is PESIT South Campus worth it in 2019 now that it is under PES? Can I get admission with a rank of 2,600 in the PESSAT?",0,3,0/3,No,Requested,2019-06-03,https://www.quora.comhttps://www.quora.com/Is-PESIT-South-Campus-worth-it-in-2019-now-that-it-is-under-PES-Can-I-get-admission-with-a-rank-of-2-600-in-the-PESSAT
PES-University-1,"Will I get CSE through the 2nd round PESSAT counselling in the electronic city campus if my rank is 2,100?",1,0,1/0,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/Will-I-get-CSE-through-the-2nd-round-PESSAT-counselling-in-the-electronic-city-campus-if-my-rank-is-2-100
PES-University-1,I got 8258 rank in PESSAT exam. Will I get mechanical branch in second round of counseling?,0,0,0/0,No,Requested,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/I-got-8258-rank-in-PESSAT-exam-Will-I-get-mechanical-branch-in-second-round-of-counseling
PES-University-1,Can I get CSE at PES University with a rank of 2022 in the COMEDK 2019? I am not a resident of Karnataka.,1,1,1/1,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/Can-I-get-CSE-at-PES-University-with-a-rank-of-2022-in-the-COMEDK-2019-I-am-not-a-resident-of-Karnataka
PES-University-1,What branch can I get in PESSAT 2nd round if my rank is 4874?,1,0,1/0,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/What-branch-can-I-get-in-PESSAT-2nd-round-if-my-rank-is-4874
PES-University-1,Will I get ECE through the PESSAT 2 round counseling if I got a 2100 rank?,3,0,3/0,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/Will-I-get-ECE-through-the-PESSAT-2-round-counseling-if-I-got-a-2100-rank
PES-University-1,Which one would be a better choice among the two: CSE at PES south campus or CCE at MIT Manipal?,3,0,3/0,No,Followed,2019-06-05,https://www.quora.comhttps://www.quora.com/unanswered/Which-one-would-be-a-better-choice-among-the-two-CSE-at-PES-south-campus-or-CCE-at-MIT-Manipal
PES-University-1,Should I take CCE at MIT Manipal or CSE in the PESU main campus?,4,0,4/0,Yes,Followed,2019-06-06,https://www.quora.comhttps://www.quora.com/unanswered/Should-I-take-CCE-at-MIT-Manipal-or-CSE-in-the-PESU-main-campus
PES-University-1,"Are PESIT and PESU different? Are they different campuses of the same institution? If yes, then which one is the main campus?",1,1,1/1,No,Followed,2019-06-02,https://www.quora.comhttps://www.quora.com/Are-PESIT-and-PESU-different-Are-they-different-campuses-of-the-same-institution-If-yes-then-which-one-is-the-main-campus
PES-University-1,How does one evaluate the SGPA at PES University?,4,0,4/0,Yes,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/unanswered/How-does-one-evaluate-the-SGPA-at-PES-University
PES-University-1,"Did all seats get over in PES after the first day, if no what seats are left and how many?",2,0,2/0,No,Followed,2019-06-28,https://www.quora.comhttps://www.quora.com/unanswered/Did-all-seats-get-over-in-PES-after-the-first-day-if-no-what-seats-are-left-and-how-many
PES-University-1,"Which is better, ECE in PESU or EEE in Manipal?",1,1,1/1,No,Followed,2019-06-02,https://www.quora.comhttps://www.quora.com/Which-is-better-ECE-in-PESU-or-EEE-in-Manipal
PES-University-1,How is the product design course at PES? How is the placement? Is it worth doing?,0,1,0/1,No,Requested,2019-06-02,https://www.quora.comhttps://www.quora.com/How-is-the-product-design-course-at-PES-How-is-the-placement-Is-it-worth-doing
PES-University-1,"Which is better, ECE at RVCE or CS at PES?",0,2,0/2,No,Requested,2019-06-02,https://www.quora.comhttps://www.quora.com/Which-is-better-ECE-at-RVCE-or-CS-at-PES
PES-University-1,How is the placement of CSE at PES University Electronic City? Is there a difference between Ring Road and Electronic City campus placements?,5,1,5/1,Yes,Followed,2019-06-02,https://www.quora.comhttps://www.quora.com/How-is-the-placement-of-CSE-at-PES-University-Electronic-City-Is-there-a-difference-between-Ring-Road-and-Electronic-City-campus-placements
PES-University-1,Is SIT Tumkur better than PES University for CSE?,2,1,2/1,No,Followed,2019-06-03,https://www.quora.comhttps://www.quora.com/Is-SIT-Tumkur-better-than-PES-University-for-CSE
PES-University-1,What are the cutoffs for ISE in PES South Campus through the COMEDK?,1,1,1/1,No,Followed,2019-06-02,https://www.quora.comhttps://www.quora.com/What-are-the-cutoffs-for-ISE-in-PES-South-Campus-through-the-COMEDK
PES-University-1,Is it worth doing ECE at PES University (main campus)? Will I have a better future in ECE or do I need to opt for CSE at VIT (Vellore)?,8,1,8/1,Yes,Followed,2019-06-05,https://www.quora.comhttps://www.quora.com/Is-it-worth-doing-ECE-at-PES-University-main-campus-Will-I-have-a-better-future-in-ECE-or-do-I-need-to-opt-for-CSE-at-VIT-Vellore
PES-University-1,"Which one do I need to choose, CSE at VIT (Vellore) or ECE at PES University (main campus)?",3,1,3/1,No,Followed,2019-06-04,https://www.quora.comhttps://www.quora.com/Which-one-do-I-need-to-choose-CSE-at-VIT-Vellore-or-ECE-at-PES-University-main-campus
PES-University-1,"Should I take admission in Jaypee Solan if I am getting admission in PES University, Bangalore?",1,0,1/0,No,Followed,2019-06-01,https://www.quora.comhttps://www.quora.com/unanswered/Should-I-take-admission-in-Jaypee-Solan-if-I-am-getting-admission-in-PES-University-Bangalore
PES-University-1,How is PES South Campus after becoming autonomous?,5,0,5/0,Yes,Followed,2019-06-06,https://www.quora.comhttps://www.quora.com/unanswered/How-is-PES-South-Campus-after-becoming-autonomous
PES-University-1,"Will I be able to get CSE or ECE at BMSIT or PESIT with a rank of 4,000 in the COMEDK (general no quota)?",2,0,2/0,No,Followed,2019-06-01,https://www.quora.comhttps://www.quora.com/Will-I-be-able-to-get-CSE-or-ECE-at-BMSIT-or-PESIT-with-a-rank-of-4-000-in-the-COMEDK-general-no-quota
PES-University-1,What projects are being done in the Microsoft innovation labs at PES University? How can a first year CSE student be part of them?,3,0,3/0,No,Followed,2019-08-30,https://www.quora.comhttps://www.quora.com/unanswered/What-projects-are-being-done-in-the-Microsoft-innovation-labs-at-PES-University-How-can-a-first-year-CSE-student-be-part-of-them
PES-University-1,What are the cutoffs for the PESSAT 2019 round 1 counselling?,6,2,6/2,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/What-are-the-cutoffs-for-the-PESSAT-2019-round-1-counselling
PES-University-1,Can I get a CS seat in RVCE or PES with a rank of 239 in the KCET under the general merit?,2,2,2/2,No,Followed,2019-06-01,https://www.quora.comhttps://www.quora.com/Can-I-get-a-CS-seat-in-RVCE-or-PES-with-a-rank-of-239-in-the-KCET-under-the-general-merit
PES-University-1,Can I get into ISE in PESIT South Campus with a GM rank of 3756 in the COMEDK?,1,0,1/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-into-ISE-in-PESIT-South-Campus-with-a-GM-rank-of-3756-in-the-COMEDK
PES-University-1,"Which is better: telecom in RV, IS in BMSIT or CS in PES?",2,0,2/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-better-telecom-in-RV-IS-in-BMSIT-or-CS-in-PES
PES-University-1,"Can I get into any PES college, CSE with a 27,500 rank in the COMEDK?",2,2,2/2,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/Can-I-get-into-any-PES-college-CSE-with-a-27-500-rank-in-the-COMEDK
PES-University-1,How can I play the PES 2019 soccer game?,1,0,1/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/How-can-I-play-the-PES-2019-soccer-game
PES-University-1,Which is better: CS in PES university or ECE in BMSIT?,1,1,1/1,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/Which-is-better-CS-in-PES-university-or-ECE-in-BMSIT
PES-University-1,Which sports facilities are available at PESIT South Campus?,2,1,2/1,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/Which-sports-facilities-are-available-at-PESIT-South-Campus
PES-University-1,What is the CSE placement of PESIT South Campus now that it is not under VTU?,0,1,0/1,No,Requested,2019-05-31,https://www.quora.comhttps://www.quora.com/What-is-the-CSE-placement-of-PESIT-South-Campus-now-that-it-is-not-under-VTU
PES-University-1,How has campus life at PES University (South Campus) changed?,5,0,5/0,Yes,Followed,2019-06-26,https://www.quora.comhttps://www.quora.com/unanswered/How-has-campus-life-at-PES-University-South-Campus-changed
PES-University-1,"Which college is better for CSE, VIT, Vellore or PES, Bangalore (on the basis of curriculum, environment, etc.)?",5,0,5/0,Yes,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Which-college-is-better-for-CSE-VIT-Vellore-or-PES-Bangalore-on-the-basis-of-curriculum-environment-etc
PES-University-1,Why do you regret a BBA in PES?,0,0,0/0,No,Requested,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Why-do-you-regret-a-BBA-in-PES
PES-University-1,What happens if you fail in the 2nd semester at PES University?,2,0,2/0,No,Followed,2019-06-01,https://www.quora.comhttps://www.quora.com/unanswered/What-happens-if-you-fail-in-the-2nd-semester-at-PES-University
PES-University-1,Will I get CSE in PES with a PESSAT rank of 1840 in either of the centers?,1,0,1/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Will-I-get-CSE-in-PES-with-a-PESSAT-rank-of-1840-in-either-of-the-centers
PES-University-1,Is it compulsory for a fresher to bring a laptop at Einfochips training for PES division?,1,0,1/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/Is-it-compulsory-for-a-fresher-to-bring-a-laptop-at-Einfochips-training-for-PES-division
PES-University-1,"My grandson got 2553 rank in Pessat 2019 ,will he get ECE or CS at second round counselling in Pessat 2019?",4,1,4/1,Yes,Followed,2019-06-05,https://www.quora.comhttps://www.quora.com/My-grandson-got-2553-rank-in-Pessat-2019-will-he-get-ECE-or-CS-at-second-round-counselling-in-Pessat-2019
PES-University-1,"Which is better, BMSCE (ECE) or PESU (ECE)?",1,1,1/1,No,Requested,2019-05-31,https://www.quora.comhttps://www.quora.com/Which-is-better-BMSCE-ECE-or-PESU-ECE
PES-University-1,How much money do you lose if you withdraw your management seat late in PES University?,2,0,2/0,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/How-much-money-do-you-lose-if-you-withdraw-your-management-seat-late-in-PES-University
PES-University-1,"With a CET rank of 607, can one get CSE in the PESU Ring Road campus?",0,0,0/0,No,Requested,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/With-a-CET-rank-of-607-can-one-get-CSE-in-the-PESU-Ring-Road-campus
PES-University-1,What was your rank in PESSAT vs other competitive examinations?,2,0,2/0,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/What-was-your-rank-in-PESSAT-vs-other-competitive-examinations
PES-University-1,"What should I choose between VIT Vellore and the top colleges under COMEDK (Ramaiah, PES)?",2,1,2/1,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/What-should-I-choose-between-VIT-Vellore-and-the-top-colleges-under-COMEDK-Ramaiah-PES
PES-University-1,Can I get CSE at PES University with a PESSAT rank of 779?,1,0,1/0,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-CSE-at-PES-University-with-a-PESSAT-rank-of-779
PES-University-1,Can I get ECE at PES University main campus with a rank of 2600?,0,0,0/0,No,Requested,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-ECE-at-PES-University-main-campus-with-a-rank-of-2600
PES-University-1,How is ECE at PES University Ring Road Campus?,2,1,2/1,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/How-is-ECE-at-PES-University-Ring-Road-Campus
PES-University-1,Should I join CHM at RVCE/MSRIT or ECE at BMSIT/PESIT?,1,1,1/1,No,Requested,2019-05-30,https://www.quora.comhttps://www.quora.com/Should-I-join-CHM-at-RVCE-MSRIT-or-ECE-at-BMSIT-PESIT
PES-University-1,How is PES ECE? Is it worth paying so much money through the PESSAT?,1,1,1/1,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/How-is-PES-ECE-Is-it-worth-paying-so-much-money-through-the-PESSAT
PES-University-1,"Which is better for CSE, LNMIIT Jaipur or PES University Bangalore?",2,0,2/0,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/Which-is-better-for-CSE-LNMIIT-Jaipur-or-PES-University-Bangalore
PES-University-1,How are the placements for CSE/ISE at PES Electronic City campus in 2019?,3,2,3/2,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/How-are-the-placements-for-CSE-ISE-at-PES-Electronic-City-campus-in-2019
PES-University-1,"Which engineering college is best for mechanical engineering among PES University, BMS College or MSRIT?",1,0,1/0,No,Followed,2019-05-30,https://www.quora.comhttps://www.quora.com/unanswered/Which-engineering-college-is-best-for-mechanical-engineering-among-PES-University-BMS-College-or-MSRIT
PES-University-1,Can I get CSE in PES with a PESSAT rank of 602 in Ring Road Campus?,0,1,0/1,No,Requested,2019-05-30,https://www.quora.comhttps://www.quora.com/Can-I-get-CSE-in-PES-with-a-PESSAT-rank-of-602-in-Ring-Road-Campus
PES-University-1,What seat can I get with a rank of 1031 in PESU?,1,0,1/0,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/unanswered/What-seat-can-I-get-with-a-rank-of-1031-in-PESU
PES-University-1,How can I go for the second round in counselling in PESIT without losing the first round seat?,2,1,2/1,No,Followed,2019-05-31,https://www.quora.comhttps://www.quora.com/How-can-I-go-for-the-second-round-in-counselling-in-PESIT-without-losing-the-first-round-seat
PES-University-1,What is the procedure to apply for branch change in PES? Should an email be sent to the HOD or is there a portal to request for change?,2,3,2/3,No,Followed,2020-01-21,https://www.quora.comhttps://www.quora.com/What-is-the-procedure-to-apply-for-branch-change-in-PES-Should-an-email-be-sent-to-the-HOD-or-is-there-a-portal-to-request-for-change
